date,plant_id,material_id,quantity_consumed
2023-06-23,ATL001,MAT019,110
2023-06-23,ATL001,MAT020,160
2023-06-23,ATL001,MAT021,118
2023-06-23,ATL001,MAT022,65
2023-06-23,ATL001,MAT023,188
2023-06-23,ATL001,MAT024,63
2023-06-23,ATL001,MAT025,108
2023-06-23,ATL001,MAT026,51
2023-06-23,ATL001,MAT027,104
2023-06-23,ATL001,MAT028,67
2023-06-23,ATL001,MAT029,133
2023-06-23,ATL001,MAT030,158
2023-06-23,ATL001,MAT031,59
2023-06-23,ATL001,MAT032,87
2023-06-23,ATL001,MAT033,164
2023-06-23,ATL001,MAT034,213
2023-06-23,ATL001,MAT035,111
2023-06-23,ATL001,MAT036,85
2023-06-23,ATL001,MAT037,88
2023-06-23,ATL001,MAT038,127
2023-06-23,ATL001,MAT039,80
2023-06-23,ATL001,MAT040,227
2023-06-23,ATL001,MAT041,150
2023-06-23,ATL001,MAT042,170
2023-06-23,ATL001,MAT043,70
2023-06-23,ATL001,MAT044,167
2023-06-23,ATL001,MAT045,135
2023-06-23,ATL001,MAT046,142
2023-06-23,ATL001,MAT047,201
2023-06-23,ATL001,MAT048,159
2023-06-23,ATL001,MAT049,91
2023-06-23,ATL001,MAT050,90
2023-06-24,CLV001,MAT001,85
2023-06-24,CLV001,MAT002,113
2023-06-24,CLV001,MAT003,125
2023-06-24,CLV001,MAT004,66
2023-06-24,CLV001,MAT005,211
2023-06-24,CLV001,MAT006,79
2023-06-24,CLV001,MAT007,168
2023-06-24,CLV001,MAT008,83
2023-06-24,CLV001,MAT009,170
2023-06-24,CLV001,MAT010,157
2023-06-24,CLV001,MAT011,176
2023-06-24,CLV001,MAT012,223
2023-06-24,CLV001,MAT013,124
2023-06-24,CLV001,MAT014,190
2023-06-24,CLV001,MAT015,48
2023-06-24,CLV001,MAT016,218
2023-06-24,CLV001,MAT017,57
2023-06-24,CLV001,MAT018,76
2023-06-24,CLV001,MAT019,154
2023-06-24,CLV001,MAT020,103
2023-06-24,CLV001,MAT021,175
2023-06-24,CLV001,MAT022,67
2023-06-24,CLV001,MAT023,131
2023-06-24,CLV001,MAT024,165
2023-06-24,CLV001,MAT025,109
2023-06-24,CLV001,MAT026,97
2023-06-24,CLV001,MAT027,77
2023-06-24,CLV001,MAT028,74
2023-06-24,CLV001,MAT029,78
2023-06-24,CLV001,MAT030,105
2023-06-24,CLV001,MAT031,84
2023-06-24,CLV001,MAT032,87
2023-06-24,CLV001,MAT033,184
2023-06-24,CLV001,MAT034,160
2023-06-24,CLV001,MAT035,132
2023-06-24,CLV001,MAT036,182
2023-06-24,CLV001,MAT037,88
2023-06-24,CLV001,MAT038,120
2023-06-24,CLV001,MAT039,188
2023-06-24,CLV001,MAT040,107
2023-06-24,CLV001,MAT041,152
2023-06-24,CLV001,MAT042,164
2023-06-24,CLV001,MAT043,100
2023-06-24,CLV001,MAT044,121
2023-06-24,CLV001,MAT045,145
2023-06-24,CLV001,MAT046,152
2023-06-24,CLV001,MAT047,147
2023-06-24,CLV001,MAT048,214
2023-06-24,CLV001,MAT049,48
2023-06-24,CLV001,MAT050,144
2023-06-24,ATL001,MAT001,135
2023-06-24,ATL001,MAT002,152
2023-06-24,ATL001,MAT003,181
2023-06-24,ATL001,MAT004,110
2023-06-24,ATL001,MAT005,142
2023-06-24,ATL001,MAT006,78
2023-06-24,ATL001,MAT007,73
2023-06-24,ATL001,MAT008,51
2023-06-24,ATL001,MAT009,63
2023-06-24,ATL001,MAT010,153
2023-06-24,ATL001,MAT011,208
2023-06-24,ATL001,MAT012,104
2023-06-24,ATL001,MAT013,57
2023-06-24,ATL001,MAT014,137
2023-06-24,ATL001,MAT015,164
2023-06-24,ATL001,MAT016,88
2023-06-24,ATL001,MAT017,153
2023-06-24,ATL001,MAT018,129
2023-06-24,ATL001,MAT019,224
2023-06-24,ATL001,MAT020,133
2023-06-24,ATL001,MAT021,134
2023-06-24,ATL001,MAT022,120
2023-06-24,ATL001,MAT023,76
2023-06-24,ATL001,MAT024,214
2023-06-24,ATL001,MAT025,89
2023-06-24,ATL001,MAT026,230
2023-06-24,ATL001,MAT027,119
2023-06-24,ATL001,MAT028,54
2023-06-24,ATL001,MAT029,194
2023-06-24,ATL001,MAT030,92
2023-06-24,ATL001,MAT031,45
2023-06-24,ATL001,MAT032,70
2023-06-24,ATL001,MAT033,168
2023-06-24,ATL001,MAT034,143
2023-06-24,ATL001,MAT035,157
2023-06-24,ATL001,MAT036,78
2023-06-24,ATL001,MAT037,114
2023-06-24,ATL001,MAT038,77
2023-06-24,ATL001,MAT039,74
2023-06-24,ATL001,MAT040,152
2023-06-24,ATL001,MAT041,214
2023-06-24,ATL001,MAT042,95
2023-06-24,ATL001,MAT043,56
2023-06-24,ATL001,MAT044,159
2023-06-24,ATL001,MAT045,100
2023-06-24,ATL001,MAT046,205
2023-06-24,ATL001,MAT047,132
2023-06-24,ATL001,MAT048,162
2023-06-24,ATL001,MAT049,146
2023-06-24,ATL001,MAT050,78
2023-06-25,CLV001,MAT001,130
2023-06-25,CLV001,MAT002,159
2023-06-25,CLV001,MAT003,126
2023-06-25,CLV001,MAT004,95
2023-06-25,CLV001,MAT005,129
2023-06-25,CLV001,MAT006,128
2023-06-25,CLV001,MAT007,107
2023-06-25,CLV001,MAT008,107
2023-06-25,CLV001,MAT009,239
2023-06-25,CLV001,MAT010,108
2023-06-25,CLV001,MAT011,153
2023-06-25,CLV001,MAT012,192
2023-06-25,CLV001,MAT013,123
2023-06-25,CLV001,MAT014,156
2023-06-25,CLV001,MAT015,57
2023-06-25,CLV001,MAT016,203
2023-06-25,CLV001,MAT017,118
2023-06-25,CLV001,MAT018,167
2023-06-25,CLV001,MAT019,155
2023-06-25,CLV001,MAT020,183
2023-06-25,CLV001,MAT021,114
2023-06-25,CLV001,MAT022,176
2023-06-25,CLV001,MAT023,143
2023-06-25,CLV001,MAT024,191
2023-06-25,CLV001,MAT025,145
2023-06-25,CLV001,MAT026,77
2023-06-25,CLV001,MAT027,54
2023-06-25,CLV001,MAT028,100
2023-06-25,CLV001,MAT029,75
2023-06-25,CLV001,MAT030,186
2023-06-25,CLV001,MAT031,85
2023-06-25,CLV001,MAT032,138
2023-06-25,CLV001,MAT033,178
2023-06-25,CLV001,MAT034,97
2023-06-25,CLV001,MAT035,96
2023-06-25,CLV001,MAT036,222
2023-06-25,CLV001,MAT037,122
2023-06-25,CLV001,MAT038,89
2023-06-25,CLV001,MAT039,177
2023-06-25,CLV001,MAT040,180
2023-06-25,CLV001,MAT041,69
2023-06-25,CLV001,MAT042,57
2023-06-25,CLV001,MAT043,203
2023-06-25,CLV001,MAT044,117
2023-06-25,CLV001,MAT045,150
2023-06-25,CLV001,MAT046,110
2023-06-25,CLV001,MAT047,97
2023-06-25,CLV001,MAT048,169
2023-06-25,CLV001,MAT049,137
2023-06-25,CLV001,MAT050,114
2023-06-25,ATL001,MAT001,141
2023-06-25,ATL001,MAT002,60
2023-06-25,ATL001,MAT003,115
2023-06-25,ATL001,MAT004,120
2023-06-25,ATL001,MAT005,104
2023-06-25,ATL001,MAT006,131
2023-06-25,ATL001,MAT007,89
2023-06-25,ATL001,MAT008,152
2023-06-25,ATL001,MAT009,118
2023-06-25,ATL001,MAT010,164
2023-06-25,ATL001,MAT011,196
2023-06-25,ATL001,MAT012,135
2023-06-25,ATL001,MAT013,158
2023-06-25,ATL001,MAT014,195
2023-06-25,ATL001,MAT015,123
2023-06-25,ATL001,MAT016,111
2023-06-25,ATL001,MAT017,96
2023-06-25,ATL001,MAT018,94
2023-06-25,ATL001,MAT019,175
2023-06-25,ATL001,MAT020,150
2023-06-25,ATL001,MAT021,156
2023-06-25,ATL001,MAT022,105
2023-06-25,ATL001,MAT023,140
2023-06-25,ATL001,MAT024,95
2023-06-25,ATL001,MAT025,116
2023-06-25,ATL001,MAT026,166
2023-06-25,ATL001,MAT027,187
2023-06-25,ATL001,MAT028,103
2023-06-25,ATL001,MAT029,180
2023-06-25,ATL001,MAT030,220
2023-06-25,ATL001,MAT031,139
2023-06-25,ATL001,MAT032,63
2023-06-25,ATL001,MAT033,185
2023-06-25,ATL001,MAT034,194
2023-06-25,ATL001,MAT035,69
2023-06-25,ATL001,MAT036,167
2023-06-25,ATL001,MAT037,119
2023-06-25,ATL001,MAT038,101
2023-06-25,ATL001,MAT039,83
2023-06-25,ATL001,MAT040,167
2023-06-25,ATL001,MAT041,91
2023-06-25,ATL001,MAT042,136
2023-06-25,ATL001,MAT043,236
2023-06-25,ATL001,MAT044,143
2023-06-25,ATL001,MAT045,84
2023-06-25,ATL001,MAT046,97
2023-06-25,ATL001,MAT047,176
2023-06-25,ATL001,MAT048,188
2023-06-25,ATL001,MAT049,114
2023-06-25,ATL001,MAT050,174
2023-06-26,CLV001,MAT001,71
2023-06-26,CLV001,MAT002,131
2023-06-26,CLV001,MAT003,126
2023-06-26,CLV001,MAT004,148
2023-06-26,CLV001,MAT005,136
2023-06-26,CLV001,MAT006,158
2023-06-26,CLV001,MAT007,107
2023-06-26,CLV001,MAT008,122
2023-06-26,CLV001,MAT009,107
2023-06-26,CLV001,MAT010,137
2023-06-26,CLV001,MAT011,158
2023-06-26,CLV001,MAT012,79
2023-06-26,CLV001,MAT013,160
2023-06-26,CLV001,MAT014,127
2023-06-26,CLV001,MAT015,142
2023-06-26,CLV001,MAT016,91
2023-06-26,CLV001,MAT017,96
2023-06-26,CLV001,MAT018,176
2023-06-26,CLV001,MAT019,135
2023-06-26,CLV001,MAT020,143
2023-06-26,CLV001,MAT021,177
2023-06-26,CLV001,MAT022,198
2023-06-26,CLV001,MAT023,177
2023-06-26,CLV001,MAT024,95
2023-06-26,CLV001,MAT025,133
2023-06-26,CLV001,MAT026,55
2023-06-26,CLV001,MAT027,65
2023-06-26,CLV001,MAT028,147
2023-06-26,CLV001,MAT029,99
2023-06-26,CLV001,MAT030,193
2023-06-26,CLV001,MAT031,214
2023-06-26,CLV001,MAT032,78
2023-06-26,CLV001,MAT033,217
2023-06-26,CLV001,MAT034,121
2023-06-26,CLV001,MAT035,121
2023-06-26,CLV001,MAT036,93
2023-06-26,CLV001,MAT037,102
2023-06-26,CLV001,MAT038,85
2023-06-26,CLV001,MAT039,112
2023-06-26,CLV001,MAT040,145
2023-06-26,CLV001,MAT041,127
2023-06-26,CLV001,MAT042,144
2023-06-26,CLV001,MAT043,65
2023-06-26,CLV001,MAT044,112
2023-06-26,CLV001,MAT045,188
2023-06-26,CLV001,MAT046,113
2023-06-26,CLV001,MAT047,144
2023-06-26,CLV001,MAT048,143
2023-06-26,CLV001,MAT049,96
2023-06-26,CLV001,MAT050,124
2023-06-26,ATL001,MAT001,124
2023-06-26,ATL001,MAT002,170
2023-06-26,ATL001,MAT003,89
2023-06-26,ATL001,MAT004,161
2023-06-26,ATL001,MAT005,96
2023-06-26,ATL001,MAT006,117
2023-06-26,ATL001,MAT007,138
2023-06-26,ATL001,MAT008,119
2023-06-26,ATL001,MAT009,110
2023-06-26,ATL001,MAT010,133
2023-06-26,ATL001,MAT011,129
2023-06-26,ATL001,MAT012,109
2023-06-26,ATL001,MAT013,187
2023-06-26,ATL001,MAT014,219
2023-06-26,ATL001,MAT015,112
2023-06-26,ATL001,MAT016,70
2023-06-26,ATL001,MAT017,54
2023-06-26,ATL001,MAT018,208
2023-06-26,ATL001,MAT019,84
2023-06-26,ATL001,MAT020,88
2023-06-26,ATL001,MAT021,194
2023-06-26,ATL001,MAT022,94
2023-06-26,ATL001,MAT023,109
2023-06-26,ATL001,MAT024,166
2023-06-26,ATL001,MAT025,123
2023-06-26,ATL001,MAT026,85
2023-06-26,ATL001,MAT027,200
2023-06-26,ATL001,MAT028,187
2023-06-26,ATL001,MAT029,64
2023-06-26,ATL001,MAT030,85
2023-06-26,ATL001,MAT031,160
2023-06-26,ATL001,MAT032,159
2023-06-26,ATL001,MAT033,111
2023-06-26,ATL001,MAT034,46
2023-06-26,ATL001,MAT035,82
2023-06-26,ATL001,MAT036,71
2023-06-26,ATL001,MAT037,175
2023-06-26,ATL001,MAT038,168
2023-06-26,ATL001,MAT039,108
2023-06-26,ATL001,MAT040,139
2023-06-26,ATL001,MAT041,185
2023-06-26,ATL001,MAT042,137
2023-06-26,ATL001,MAT043,167
2023-06-26,ATL001,MAT044,182
2023-06-26,ATL001,MAT045,159
2023-06-26,ATL001,MAT046,119
2023-06-26,ATL001,MAT047,94
2023-06-26,ATL001,MAT048,112
2023-06-26,ATL001,MAT049,161
2023-06-26,ATL001,MAT050,133
2023-06-27,CLV001,MAT001,150
2023-06-27,CLV001,MAT002,79
2023-06-27,CLV001,MAT003,197
2023-06-27,CLV001,MAT004,64
2023-06-27,CLV001,MAT005,169
2023-06-27,CLV001,MAT006,76
2023-06-27,CLV001,MAT007,87
2023-06-27,CLV001,MAT008,188
2023-06-27,CLV001,MAT009,75
2023-06-27,CLV001,MAT010,84
2023-06-27,CLV001,MAT011,198
2023-06-27,CLV001,MAT012,175
2023-06-27,CLV001,MAT013,194
2023-06-27,CLV001,MAT014,214
2023-06-27,CLV001,MAT015,159
2023-06-27,CLV001,MAT016,104
2023-06-27,CLV001,MAT017,92
2023-06-27,CLV001,MAT018,162
2023-06-27,CLV001,MAT019,162
2023-06-27,CLV001,MAT020,57
2023-06-27,CLV001,MAT021,178
2023-06-27,CLV001,MAT022,102
2023-06-27,CLV001,MAT023,50
2023-06-27,CLV001,MAT024,86
2023-06-27,CLV001,MAT025,112
2023-06-27,CLV001,MAT026,213
2023-06-27,CLV001,MAT027,95
2023-06-27,CLV001,MAT028,69
2023-06-27,CLV001,MAT029,173
2023-06-27,CLV001,MAT030,179
2023-06-27,CLV001,MAT031,229
2023-06-27,CLV001,MAT032,71
2023-06-27,CLV001,MAT033,82
2023-06-27,CLV001,MAT034,197
2023-06-27,CLV001,MAT035,136
2023-06-27,CLV001,MAT036,136
2023-06-27,CLV001,MAT037,151
2023-06-27,CLV001,MAT038,105
2023-06-27,CLV001,MAT039,98
2023-06-27,CLV001,MAT040,157
2023-06-27,CLV001,MAT041,173
2023-06-27,CLV001,MAT042,183
2023-06-27,CLV001,MAT043,190
2023-06-27,CLV001,MAT044,91
2023-06-27,CLV001,MAT045,139
2023-06-27,CLV001,MAT046,91
2023-06-27,CLV001,MAT047,139
2023-06-27,CLV001,MAT048,84
2023-06-27,CLV001,MAT049,193
2023-06-27,CLV001,MAT050,80
2023-06-27,ATL001,MAT001,117
2023-06-27,ATL001,MAT002,180
2023-06-27,ATL001,MAT003,104
2023-06-27,ATL001,MAT004,145
2023-06-27,ATL001,MAT005,194
2023-06-27,ATL001,MAT006,116
2023-06-27,ATL001,MAT007,185
2023-06-27,ATL001,MAT008,108
2023-06-27,ATL001,MAT009,99
2023-06-27,ATL001,MAT010,144
2023-06-27,ATL001,MAT011,97
2023-06-27,ATL001,MAT012,141
2023-06-27,ATL001,MAT013,69
2023-06-27,ATL001,MAT014,75
2023-06-27,ATL001,MAT015,111
2023-06-27,ATL001,MAT016,62
2023-06-27,ATL001,MAT017,135
2023-06-27,ATL001,MAT018,154
2023-06-27,ATL001,MAT019,151
2023-06-27,ATL001,MAT020,142
2023-06-27,ATL001,MAT021,119
2023-06-27,ATL001,MAT022,188
2023-06-27,ATL001,MAT023,68
2023-06-27,ATL001,MAT024,60
2023-06-27,ATL001,MAT025,130
2023-06-27,ATL001,MAT026,211
2023-06-27,ATL001,MAT027,122
2023-06-27,ATL001,MAT028,102
2023-06-27,ATL001,MAT029,172
2023-06-27,ATL001,MAT030,171
2023-06-27,ATL001,MAT031,172
2023-06-27,ATL001,MAT032,185
2023-06-27,ATL001,MAT033,148
2023-06-27,ATL001,MAT034,191
2023-06-27,ATL001,MAT035,111
2023-06-27,ATL001,MAT036,72
2023-06-27,ATL001,MAT037,59
2023-06-27,ATL001,MAT038,200
2023-06-27,ATL001,MAT039,149
2023-06-27,ATL001,MAT040,191
2023-06-27,ATL001,MAT041,189
2023-06-27,ATL001,MAT042,141
2023-06-27,ATL001,MAT043,71
2023-06-27,ATL001,MAT044,105
2023-06-27,ATL001,MAT045,152
2023-06-27,ATL001,MAT046,107
2023-06-27,ATL001,MAT047,198
2023-06-27,ATL001,MAT048,169
2023-06-27,ATL001,MAT049,194
2023-06-27,ATL001,MAT050,83
2023-06-28,CLV001,MAT001,166
2023-06-28,CLV001,MAT002,52
2023-06-28,CLV001,MAT003,63
2023-06-28,CLV001,MAT004,79
2023-06-28,CLV001,MAT005,118
2023-06-28,CLV001,MAT006,174
2023-06-28,CLV001,MAT007,91
2023-06-28,CLV001,MAT008,67
2023-06-28,CLV001,MAT009,55
2023-06-28,CLV001,MAT010,104
2023-06-28,CLV001,MAT011,67
2023-06-28,CLV001,MAT012,72
2023-06-28,CLV001,MAT013,132
2023-06-28,CLV001,MAT014,105
2023-06-28,CLV001,MAT015,133
2023-06-28,CLV001,MAT016,144
2023-06-28,CLV001,MAT017,135
2023-06-28,CLV001,MAT018,174
2023-06-28,CLV001,MAT019,98
2023-06-28,CLV001,MAT020,99
2023-06-28,CLV001,MAT021,191
2023-06-28,CLV001,MAT022,48
2023-06-28,CLV001,MAT023,69
2023-06-28,CLV001,MAT024,86
2023-06-28,CLV001,MAT025,204
2023-06-28,CLV001,MAT026,200
2023-06-28,CLV001,MAT027,177
2023-06-28,CLV001,MAT028,138
2023-06-28,CLV001,MAT029,72
2023-06-28,CLV001,MAT030,101
2023-06-28,CLV001,MAT031,77
2023-06-28,CLV001,MAT032,85
2023-06-28,CLV001,MAT033,90
2023-06-28,CLV001,MAT034,216
2023-06-28,CLV001,MAT035,144
2023-06-28,CLV001,MAT036,122
2023-06-28,CLV001,MAT037,85
2023-06-28,CLV001,MAT038,162
2023-06-28,CLV001,MAT039,147
2023-06-28,CLV001,MAT040,132
2023-06-28,CLV001,MAT041,137
2023-06-28,CLV001,MAT042,183
2023-06-28,CLV001,MAT043,139
2023-06-28,CLV001,MAT044,166
2023-06-28,CLV001,MAT045,111
2023-06-28,CLV001,MAT046,140
2023-06-28,CLV001,MAT047,173
2023-06-28,CLV001,MAT048,77
2023-06-28,CLV001,MAT049,166
2023-06-28,CLV001,MAT050,184
2023-06-28,ATL001,MAT001,92
2023-06-28,ATL001,MAT002,137
2023-06-28,ATL001,MAT003,186
2023-06-28,ATL001,MAT004,64
2023-06-28,ATL001,MAT005,51
2023-06-28,ATL001,MAT006,124
2023-06-28,ATL001,MAT007,96
2023-06-28,ATL001,MAT008,135
2023-06-28,ATL001,MAT009,142
2023-06-28,ATL001,MAT010,88
2023-06-28,ATL001,MAT011,169
2023-06-28,ATL001,MAT012,175
2023-06-28,ATL001,MAT013,117
2023-06-28,ATL001,MAT014,180
2023-06-28,ATL001,MAT015,143
2023-06-28,ATL001,MAT016,82
2023-06-28,ATL001,MAT017,44
2023-06-28,ATL001,MAT018,192
2023-06-28,ATL001,MAT019,194
2023-06-28,ATL001,MAT020,157
2023-06-28,ATL001,MAT021,72
2023-06-28,ATL001,MAT022,104
2023-06-28,ATL001,MAT023,209
2023-06-28,ATL001,MAT024,164
2023-06-28,ATL001,MAT025,137
2023-06-28,ATL001,MAT026,127
2023-06-28,ATL001,MAT027,164
2023-06-28,ATL001,MAT028,97
2023-06-28,ATL001,MAT029,85
2023-06-28,ATL001,MAT030,183
2023-06-28,ATL001,MAT031,164
2023-06-28,ATL001,MAT032,147
2023-06-28,ATL001,MAT033,138
2023-06-28,ATL001,MAT034,106
2023-06-28,ATL001,MAT035,102
2023-06-28,ATL001,MAT036,218
2023-06-28,ATL001,MAT037,178
2023-06-28,ATL001,MAT038,100
2023-06-28,ATL001,MAT039,132
2023-06-28,ATL001,MAT040,219
2023-06-28,ATL001,MAT041,92
2023-06-28,ATL001,MAT042,100
2023-06-28,ATL001,MAT043,94
2023-06-28,ATL001,MAT044,96
2023-06-28,ATL001,MAT045,103
2023-06-28,ATL001,MAT046,137
2023-06-28,ATL001,MAT047,165
2023-06-28,ATL001,MAT048,46
2023-06-28,ATL001,MAT049,92
2023-06-28,ATL001,MAT050,104
2023-06-29,CLV001,MAT001,60
2023-06-29,CLV001,MAT002,154
2023-06-29,CLV001,MAT003,145
2023-06-29,CLV001,MAT004,73
2023-06-29,CLV001,MAT005,108
2023-06-29,CLV001,MAT006,163
2023-06-29,CLV001,MAT007,164
2023-06-29,CLV001,MAT008,91
2023-06-29,CLV001,MAT009,113
2023-06-29,CLV001,MAT010,199
2023-06-29,CLV001,MAT011,115
2023-06-29,CLV001,MAT012,190
2023-06-29,CLV001,MAT013,142
2023-06-29,CLV001,MAT014,124
2023-06-29,CLV001,MAT015,72
2023-06-29,CLV001,MAT016,132
2023-06-29,CLV001,MAT017,133
2023-06-29,CLV001,MAT018,143
2023-06-29,CLV001,MAT019,138
2023-06-29,CLV001,MAT020,67
2023-06-29,CLV001,MAT021,187
2023-06-29,CLV001,MAT022,148
2023-06-29,CLV001,MAT023,194
2023-06-29,CLV001,MAT024,121
2023-06-29,CLV001,MAT025,73
2023-06-29,CLV001,MAT026,121
2023-06-29,CLV001,MAT027,82
2023-06-29,CLV001,MAT028,199
2023-06-29,CLV001,MAT029,147
2023-06-29,CLV001,MAT030,145
2023-06-29,CLV001,MAT031,178
2023-06-29,CLV001,MAT032,178
2023-06-29,CLV001,MAT033,87
2023-06-29,CLV001,MAT034,164
2023-06-29,CLV001,MAT035,145
2023-06-29,CLV001,MAT036,169
2023-06-29,CLV001,MAT037,185
2023-06-29,CLV001,MAT038,95
2023-06-29,CLV001,MAT039,131
2023-06-29,CLV001,MAT040,168
2023-06-29,CLV001,MAT041,75
2023-06-29,CLV001,MAT042,226
2023-06-29,CLV001,MAT043,74
2023-06-29,CLV001,MAT044,71
2023-06-29,CLV001,MAT045,78
2023-06-29,CLV001,MAT046,77
2023-06-29,CLV001,MAT047,140
2023-06-29,CLV001,MAT048,85
2023-06-29,CLV001,MAT049,174
2023-06-29,CLV001,MAT050,128
2023-06-29,ATL001,MAT001,44
2023-06-29,ATL001,MAT002,105
2023-06-29,ATL001,MAT003,106
2023-06-29,ATL001,MAT004,163
2023-06-29,ATL001,MAT005,107
2023-06-29,ATL001,MAT006,56
2023-06-29,ATL001,MAT007,82
2023-06-29,ATL001,MAT008,140
2023-06-29,ATL001,MAT009,106
2023-06-29,ATL001,MAT010,119
2023-06-29,ATL001,MAT011,60
2023-06-29,ATL001,MAT012,124
2023-06-29,ATL001,MAT013,53
2023-06-29,ATL001,MAT014,99
2023-06-29,ATL001,MAT015,51
2023-06-29,ATL001,MAT016,162
2023-06-29,ATL001,MAT017,118
2023-06-29,ATL001,MAT018,124
2023-06-29,ATL001,MAT019,59
2023-06-29,ATL001,MAT020,130
2023-06-29,ATL001,MAT021,223
2023-06-29,ATL001,MAT022,210
2023-06-29,ATL001,MAT023,65
2023-06-29,ATL001,MAT024,179
2023-06-29,ATL001,MAT025,156
2023-06-29,ATL001,MAT026,133
2023-06-29,ATL001,MAT027,199
2023-06-29,ATL001,MAT028,169
2023-06-29,ATL001,MAT029,91
2023-06-29,ATL001,MAT030,153
2023-06-29,ATL001,MAT031,150
2023-06-29,ATL001,MAT032,119
2023-06-29,ATL001,MAT033,153
2023-06-29,ATL001,MAT034,84
2023-06-29,ATL001,MAT035,113
2023-06-29,ATL001,MAT036,165
2023-06-29,ATL001,MAT037,170
2023-06-29,ATL001,MAT038,110
2023-06-29,ATL001,MAT039,75
2023-06-29,ATL001,MAT040,78
2023-06-29,ATL001,MAT041,133
2023-06-29,ATL001,MAT042,96
2023-06-29,ATL001,MAT043,173
2023-06-29,ATL001,MAT044,113
2023-06-29,ATL001,MAT045,164
2023-06-29,ATL001,MAT046,201
2023-06-29,ATL001,MAT047,98
2023-06-29,ATL001,MAT048,54
2023-06-29,ATL001,MAT049,98
2023-06-29,ATL001,MAT050,176
2023-06-30,CLV001,MAT001,164
2023-06-30,CLV001,MAT002,83
2023-06-30,CLV001,MAT003,155
2023-06-30,CLV001,MAT004,135
2023-06-30,CLV001,MAT005,57
2023-06-30,CLV001,MAT006,62
2023-06-30,CLV001,MAT007,117
2023-06-30,CLV001,MAT008,109
2023-06-30,CLV001,MAT009,168
2023-06-30,CLV001,MAT010,182
2023-06-30,CLV001,MAT011,134
2023-06-30,CLV001,MAT012,124
2023-06-30,CLV001,MAT013,80
2023-06-30,CLV001,MAT014,83
2023-06-30,CLV001,MAT015,66
2023-06-30,CLV001,MAT016,165
2023-06-30,CLV001,MAT017,77
2023-06-30,CLV001,MAT018,44
2023-06-30,CLV001,MAT019,91
2023-06-30,CLV001,MAT020,182
2023-06-30,CLV001,MAT021,156
2023-06-30,CLV001,MAT022,47
2023-06-30,CLV001,MAT023,119
2023-06-30,CLV001,MAT024,184
2023-06-30,CLV001,MAT025,201
2023-06-30,CLV001,MAT026,105
2023-06-30,CLV001,MAT027,151
2023-06-30,CLV001,MAT028,169
2023-06-30,CLV001,MAT029,152
2023-06-30,CLV001,MAT030,164
2023-06-30,CLV001,MAT031,61
2023-06-30,CLV001,MAT032,194
2023-06-30,CLV001,MAT033,160
2023-06-30,CLV001,MAT034,67
2023-06-30,CLV001,MAT035,116
2023-06-30,CLV001,MAT036,216
2023-06-30,CLV001,MAT037,61
2023-06-30,CLV001,MAT038,169
2023-06-30,CLV001,MAT039,109
2023-06-30,CLV001,MAT040,164
2023-06-30,CLV001,MAT041,145
2023-06-30,CLV001,MAT042,140
2023-06-30,CLV001,MAT043,162
2023-06-30,CLV001,MAT044,92
2023-06-30,CLV001,MAT045,87
2023-06-30,CLV001,MAT046,110
2023-06-30,CLV001,MAT047,210
2023-06-30,CLV001,MAT048,202
2023-06-30,CLV001,MAT049,64
2023-06-30,CLV001,MAT050,136
2023-06-30,ATL001,MAT001,157
2023-06-30,ATL001,MAT002,112
2023-06-30,ATL001,MAT003,116
2023-06-30,ATL001,MAT004,124
2023-06-30,ATL001,MAT005,174
2023-06-30,ATL001,MAT006,61
2023-06-30,ATL001,MAT007,137
2023-06-30,ATL001,MAT008,106
2023-06-30,ATL001,MAT009,167
2023-06-30,ATL001,MAT010,128
2023-06-30,ATL001,MAT011,105
2023-06-30,ATL001,MAT012,174
2023-06-30,ATL001,MAT013,120
2023-06-30,ATL001,MAT014,226
2023-06-30,ATL001,MAT015,46
2023-06-30,ATL001,MAT016,107
2023-06-30,ATL001,MAT017,151
2023-06-30,ATL001,MAT018,54
2023-06-30,ATL001,MAT019,56
2023-06-30,ATL001,MAT020,212
2023-06-30,ATL001,MAT021,70
2023-06-30,ATL001,MAT022,58
2023-06-30,ATL001,MAT023,83
2023-06-30,ATL001,MAT024,87
2023-06-30,ATL001,MAT025,74
2023-06-30,ATL001,MAT026,179
2023-06-30,ATL001,MAT027,97
2023-06-30,ATL001,MAT028,167
2023-06-30,ATL001,MAT029,145
2023-06-30,ATL001,MAT030,138
2023-06-30,ATL001,MAT031,79
2023-06-30,ATL001,MAT032,146
2023-06-30,ATL001,MAT033,111
2023-06-30,ATL001,MAT034,46
2023-06-30,ATL001,MAT035,84
2023-06-30,ATL001,MAT036,140
2023-06-30,ATL001,MAT037,160
2023-06-30,ATL001,MAT038,211
2023-06-30,ATL001,MAT039,113
2023-06-30,ATL001,MAT040,163
2023-06-30,ATL001,MAT041,214
2023-06-30,ATL001,MAT042,67
2023-06-30,ATL001,MAT043,201
2023-06-30,ATL001,MAT044,136
2023-06-30,ATL001,MAT045,108
2023-06-30,ATL001,MAT046,119
2023-06-30,ATL001,MAT047,62
2023-06-30,ATL001,MAT048,113
2023-06-30,ATL001,MAT049,179
2023-06-30,ATL001,MAT050,121
2023-07-01,CLV001,MAT001,152
2023-07-01,CLV001,MAT002,202
2023-07-01,CLV001,MAT003,123
