date,plant_id,material_id,quantity_on_hand
2023-08-10,CLV001,MAT047,1033
2023-08-10,CLV001,MAT048,11581
2023-08-10,CLV001,MAT049,6243
2023-08-10,CLV001,MAT050,16629
2023-08-10,ATL001,MAT001,6883
2023-08-10,ATL001,MAT002,6695
2023-08-10,ATL001,MAT003,18819
2023-08-10,ATL001,MAT004,12438
2023-08-10,ATL001,MAT005,10360
2023-08-10,ATL001,MAT006,723
2023-08-10,ATL001,MAT007,12136
2023-08-10,ATL001,MAT008,3610
2023-08-10,ATL001,MAT009,1639
2023-08-10,ATL001,MAT010,8344
2023-08-10,ATL001,MAT011,6439
2023-08-10,ATL001,MAT012,7727
2023-08-10,ATL001,MAT013,8810
2023-08-10,ATL001,MAT014,6672
2023-08-10,ATL001,MAT015,25233
2023-08-10,ATL001,MAT016,8994
2023-08-10,ATL001,MAT017,6536
2023-08-10,ATL001,MAT018,5897
2023-08-10,ATL001,MAT019,9553
2023-08-10,ATL001,MAT020,2647
2023-08-10,ATL001,MAT021,8376
2023-08-10,ATL001,MAT022,15279
2023-08-10,ATL001,MAT023,11975
2023-08-10,ATL001,MAT024,11763
2023-08-10,ATL001,MAT025,19909
2023-08-10,ATL001,MAT026,12140
2023-08-10,ATL001,MAT027,8270
2023-08-10,ATL001,MAT028,4106
2023-08-10,ATL001,MAT029,2650
2023-08-10,ATL001,MAT030,24526
2023-08-10,ATL001,MAT031,4624
2023-08-10,ATL001,MAT032,479
2023-08-10,ATL001,MAT033,1739
2023-08-10,ATL001,MAT034,8681
2023-08-10,ATL001,MAT035,5389
2023-08-10,ATL001,MAT036,7656
2023-08-10,ATL001,MAT037,4217
2023-08-10,ATL001,MAT038,2378
2023-08-10,ATL001,MAT039,2338
2023-08-10,ATL001,MAT040,15254
2023-08-10,ATL001,MAT041,9728
2023-08-10,ATL001,MAT042,10042
2023-08-10,ATL001,MAT043,16560
2023-08-10,ATL001,MAT044,14844
2023-08-10,ATL001,MAT045,3617
2023-08-10,ATL001,MAT046,11624
2023-08-10,ATL001,MAT047,1816
2023-08-10,ATL001,MAT048,3058
2023-08-10,ATL001,MAT049,6837
2023-08-10,ATL001,MAT050,2180
2023-08-11,CLV001,MAT001,6182
2023-08-11,CLV001,MAT002,9922
2023-08-11,CLV001,MAT003,1466
2023-08-11,CLV001,MAT004,7612
2023-08-11,CLV001,MAT005,12361
2023-08-11,CLV001,MAT006,3400
2023-08-11,CLV001,MAT007,15016
2023-08-11,CLV001,MAT008,11117
2023-08-11,CLV001,MAT009,10000
2023-08-11,CLV001,MAT010,18118
2023-08-11,CLV001,MAT011,12018
2023-08-11,CLV001,MAT012,4001
2023-08-11,CLV001,MAT013,4040
2023-08-11,CLV001,MAT014,25206
2023-08-11,CLV001,MAT015,2031
2023-08-11,CLV001,MAT016,11993
2023-08-11,CLV001,MAT017,14283
2023-08-11,CLV001,MAT018,18341
2023-08-11,CLV001,MAT019,6247
2023-08-11,CLV001,MAT020,6246
2023-08-11,CLV001,MAT021,6392
2023-08-11,CLV001,MAT022,3005
2023-08-11,CLV001,MAT023,9111
2023-08-11,CLV001,MAT024,7760
2023-08-11,CLV001,MAT025,13265
2023-08-11,CLV001,MAT026,14760
2023-08-11,CLV001,MAT027,4588
2023-08-11,CLV001,MAT028,11265
2023-08-11,CLV001,MAT029,13256
2023-08-11,CLV001,MAT030,4313
2023-08-11,CLV001,MAT031,2614
2023-08-11,CLV001,MAT032,12080
2023-08-11,CLV001,MAT033,541
2023-08-11,CLV001,MAT034,3596
2023-08-11,CLV001,MAT035,8869
2023-08-11,CLV001,MAT036,2449
2023-08-11,CLV001,MAT037,7834
2023-08-11,CLV001,MAT038,5405
2023-08-11,CLV001,MAT039,2873
2023-08-11,CLV001,MAT040,17764
2023-08-11,CLV001,MAT041,6965
2023-08-11,CLV001,MAT042,12103
2023-08-11,CLV001,MAT043,3750
2023-08-11,CLV001,MAT044,7933
2023-08-11,CLV001,MAT045,7314
2023-08-11,CLV001,MAT046,11719
2023-08-11,CLV001,MAT047,858
2023-08-11,CLV001,MAT048,11487
2023-08-11,CLV001,MAT049,6092
2023-08-11,CLV001,MAT050,16478
2023-08-11,ATL001,MAT001,6800
2023-08-11,ATL001,MAT002,6563
2023-08-11,ATL001,MAT003,18711
2023-08-11,ATL001,MAT004,12275
2023-08-11,ATL001,MAT005,10303
2023-08-11,ATL001,MAT006,613
2023-08-11,ATL001,MAT007,12025
2023-08-11,ATL001,MAT008,3534
2023-08-11,ATL001,MAT009,1581
2023-08-11,ATL001,MAT010,8185
2023-08-11,ATL001,MAT011,6367
2023-08-11,ATL001,MAT012,7607
2023-08-11,ATL001,MAT013,8772
2023-08-11,ATL001,MAT014,6576
2023-08-11,ATL001,MAT015,25129
2023-08-11,ATL001,MAT016,8946
2023-08-11,ATL001,MAT017,6406
2023-08-11,ATL001,MAT018,5838
2023-08-11,ATL001,MAT019,9485
2023-08-11,ATL001,MAT020,2602
2023-08-11,ATL001,MAT021,8237
2023-08-11,ATL001,MAT022,15175
2023-08-11,ATL001,MAT023,11913
2023-08-11,ATL001,MAT024,11672
2023-08-11,ATL001,MAT025,19768
2023-08-11,ATL001,MAT026,12027
2023-08-11,ATL001,MAT027,8102
2023-08-11,ATL001,MAT028,3970
2023-08-11,ATL001,MAT029,2585
2023-08-11,ATL001,MAT030,24442
2023-08-11,ATL001,MAT031,4496
2023-08-11,ATL001,MAT032,328
2023-08-11,ATL001,MAT033,4023
2023-08-11,ATL001,MAT034,8617
2023-08-11,ATL001,MAT035,5303
2023-08-11,ATL001,MAT036,7538
2023-08-11,ATL001,MAT037,4129
2023-08-11,ATL001,MAT038,2285
2023-08-11,ATL001,MAT039,2163
2023-08-11,ATL001,MAT040,15106
2023-08-11,ATL001,MAT041,9673
2023-08-11,ATL001,MAT042,9903
2023-08-11,ATL001,MAT043,16458
2023-08-11,ATL001,MAT044,14733
2023-08-11,ATL001,MAT045,3561
2023-08-11,ATL001,MAT046,11461
2023-08-11,ATL001,MAT047,1689
2023-08-11,ATL001,MAT048,2985
2023-08-11,ATL001,MAT049,6768
2023-08-11,ATL001,MAT050,2088
2023-08-12,CLV001,MAT001,6069
2023-08-12,CLV001,MAT002,9846
2023-08-12,CLV001,MAT003,1388
2023-08-12,CLV001,MAT004,7504
2023-08-12,CLV001,MAT005,12225
2023-08-12,CLV001,MAT006,3291
2023-08-12,CLV001,MAT007,14905
2023-08-12,CLV001,MAT008,11043
2023-08-12,CLV001,MAT009,9897
2023-08-12,CLV001,MAT010,18024
2023-08-12,CLV001,MAT011,11887
2023-08-12,CLV001,MAT012,3931
2023-08-12,CLV001,MAT013,3977
2023-08-12,CLV001,MAT014,25120
2023-08-12,CLV001,MAT015,1968
2023-08-12,CLV001,MAT016,11914
2023-08-12,CLV001,MAT017,16645
2023-08-12,CLV001,MAT018,18263
2023-08-12,CLV001,MAT019,6179
2023-08-12,CLV001,MAT020,6134
2023-08-12,CLV001,MAT021,6319
2023-08-12,CLV001,MAT022,2957
2023-08-12,CLV001,MAT023,9045
2023-08-12,CLV001,MAT024,7704
2023-08-12,CLV001,MAT025,13191
2023-08-12,CLV001,MAT026,14643
2023-08-12,CLV001,MAT027,4479
2023-08-12,CLV001,MAT028,11174
2023-08-12,CLV001,MAT029,13179
2023-08-12,CLV001,MAT030,5687
2023-08-12,CLV001,MAT031,2538
2023-08-12,CLV001,MAT032,11921
2023-08-12,CLV001,MAT033,397
2023-08-12,CLV001,MAT034,4811
2023-08-12,CLV001,MAT035,10706
2023-08-12,CLV001,MAT036,2339
2023-08-12,CLV001,MAT037,7700
2023-08-12,CLV001,MAT038,5354
2023-08-12,CLV001,MAT039,2810
2023-08-12,CLV001,MAT040,19675
2023-08-12,CLV001,MAT041,6853
2023-08-12,CLV001,MAT042,11931
2023-08-12,CLV001,MAT043,3709
2023-08-12,CLV001,MAT044,7781
2023-08-12,CLV001,MAT045,7195
2023-08-12,CLV001,MAT046,11624
2023-08-12,CLV001,MAT047,762
2023-08-12,CLV001,MAT048,11364
2023-08-12,CLV001,MAT049,6046
2023-08-12,CLV001,MAT050,16371
2023-08-12,ATL001,MAT001,6639
2023-08-12,ATL001,MAT002,6516
2023-08-12,ATL001,MAT003,18602
2023-08-12,ATL001,MAT004,12206
2023-08-12,ATL001,MAT005,10228
2023-08-12,ATL001,MAT006,481
2023-08-12,ATL001,MAT007,11880
2023-08-12,ATL001,MAT008,3464
2023-08-12,ATL001,MAT009,1543
2023-08-12,ATL001,MAT010,8072
2023-08-12,ATL001,MAT011,6293
2023-08-12,ATL001,MAT012,9713
2023-08-12,ATL001,MAT013,8644
2023-08-12,ATL001,MAT014,6508
2023-08-12,ATL001,MAT015,24987
2023-08-12,ATL001,MAT016,8898
2023-08-12,ATL001,MAT017,6320
2023-08-12,ATL001,MAT018,5727
2023-08-12,ATL001,MAT019,9428
2023-08-12,ATL001,MAT020,2485
2023-08-12,ATL001,MAT021,8167
2023-08-12,ATL001,MAT022,15104
2023-08-12,ATL001,MAT023,11822
2023-08-12,ATL001,MAT024,11635
2023-08-12,ATL001,MAT025,19721
2023-08-12,ATL001,MAT026,11897
2023-08-12,ATL001,MAT027,7953
2023-08-12,ATL001,MAT028,3876
2023-08-12,ATL001,MAT029,2479
2023-08-12,ATL001,MAT030,24253
2023-08-12,ATL001,MAT031,4427
2023-08-12,ATL001,MAT032,2218
2023-08-12,ATL001,MAT033,6876
2023-08-12,ATL001,MAT034,8480
2023-08-12,ATL001,MAT035,5198
2023-08-12,ATL001,MAT036,7492
2023-08-12,ATL001,MAT037,3979
2023-08-12,ATL001,MAT038,2213
2023-08-12,ATL001,MAT039,2108
2023-08-12,ATL001,MAT040,14997
2023-08-12,ATL001,MAT041,9610
2023-08-12,ATL001,MAT042,9842
2023-08-12,ATL001,MAT043,16319
2023-08-12,ATL001,MAT044,14609
2023-08-12,ATL001,MAT045,3467
2023-08-12,ATL001,MAT046,11403
2023-08-12,ATL001,MAT047,1557
2023-08-12,ATL001,MAT048,2813
2023-08-12,ATL001,MAT049,6711
2023-08-12,ATL001,MAT050,1929
2023-08-13,CLV001,MAT001,6016
2023-08-13,CLV001,MAT002,9794
2023-08-13,CLV001,MAT003,1296
2023-08-13,CLV001,MAT004,7466
2023-08-13,CLV001,MAT005,14634
2023-08-13,CLV001,MAT006,3218
2023-08-13,CLV001,MAT007,14840
2023-08-13,CLV001,MAT008,10919
2023-08-13,CLV001,MAT009,9837
2023-08-13,CLV001,MAT010,17928
2023-08-13,CLV001,MAT011,11779
2023-08-13,CLV001,MAT012,3843
2023-08-13,CLV001,MAT013,3924
2023-08-13,CLV001,MAT014,25072
2023-08-13,CLV001,MAT015,1887
2023-08-13,CLV001,MAT016,11835
2023-08-13,CLV001,MAT017,18405
2023-08-13,CLV001,MAT018,18175
2023-08-13,CLV001,MAT019,6056
2023-08-13,CLV001,MAT020,5998
2023-08-13,CLV001,MAT021,6216
2023-08-13,CLV001,MAT022,2908
2023-08-13,CLV001,MAT023,8920
2023-08-13,CLV001,MAT024,7613
2023-08-13,CLV001,MAT025,13146
2023-08-13,CLV001,MAT026,14589
2023-08-13,CLV001,MAT027,4433
2023-08-13,CLV001,MAT028,11080
2023-08-13,CLV001,MAT029,13131
2023-08-13,CLV001,MAT030,8189
2023-08-13,CLV001,MAT031,2467
2023-08-13,CLV001,MAT032,11835
2023-08-13,CLV001,MAT033,287
2023-08-13,CLV001,MAT034,6684
2023-08-13,CLV001,MAT035,14320
2023-08-13,CLV001,MAT036,2255
2023-08-13,CLV001,MAT037,7609
2023-08-13,CLV001,MAT038,5281
2023-08-13,CLV001,MAT039,2689
2023-08-13,CLV001,MAT040,19596
2023-08-13,CLV001,MAT041,6701
2023-08-13,CLV001,MAT042,11821
2023-08-13,CLV001,MAT043,3580
2023-08-13,CLV001,MAT044,7675
2023-08-13,CLV001,MAT045,7079
2023-08-13,CLV001,MAT046,11507
2023-08-13,CLV001,MAT047,700
2023-08-13,CLV001,MAT048,11295
2023-08-13,CLV001,MAT049,6003
2023-08-13,CLV001,MAT050,16308
2023-08-13,ATL001,MAT001,6510
2023-08-13,ATL001,MAT002,6415
2023-08-13,ATL001,MAT003,18450
2023-08-13,ATL001,MAT004,12140
2023-08-13,ATL001,MAT005,10183
2023-08-13,ATL001,MAT006,408
2023-08-13,ATL001,MAT007,11805
2023-08-13,ATL001,MAT008,3347
2023-08-13,ATL001,MAT009,1504
2023-08-13,ATL001,MAT010,7979
2023-08-13,ATL001,MAT011,6173
2023-08-13,ATL001,MAT012,11733
2023-08-13,ATL001,MAT013,8537
2023-08-13,ATL001,MAT014,6437
2023-08-13,ATL001,MAT015,24942
2023-08-13,ATL001,MAT016,8741
2023-08-13,ATL001,MAT017,6144
2023-08-13,ATL001,MAT018,5636
2023-08-13,ATL001,MAT019,9246
2023-08-13,ATL001,MAT020,2416
2023-08-13,ATL001,MAT021,8056
2023-08-13,ATL001,MAT022,14995
2023-08-13,ATL001,MAT023,11742
2023-08-13,ATL001,MAT024,11495
2023-08-13,ATL001,MAT025,19573
2023-08-13,ATL001,MAT026,11848
2023-08-13,ATL001,MAT027,7881
2023-08-13,ATL001,MAT028,3788
2023-08-13,ATL001,MAT029,2354
2023-08-13,ATL001,MAT030,24089
2023-08-13,ATL001,MAT031,4308
2023-08-13,ATL001,MAT032,2145
2023-08-13,ATL001,MAT033,8311
2023-08-13,ATL001,MAT034,8397
2023-08-13,ATL001,MAT035,5110
2023-08-13,ATL001,MAT036,7370
2023-08-13,ATL001,MAT037,3806
2023-08-13,ATL001,MAT038,2114
2023-08-13,ATL001,MAT039,2010
2023-08-13,ATL001,MAT040,14951
2023-08-13,ATL001,MAT041,9491
2023-08-13,ATL001,MAT042,9750
2023-08-13,ATL001,MAT043,18235
2023-08-13,ATL001,MAT044,14520
2023-08-13,ATL001,MAT045,3402
2023-08-13,ATL001,MAT046,11356
2023-08-13,ATL001,MAT047,1476
2023-08-13,ATL001,MAT048,2740
2023-08-13,ATL001,MAT049,6648
2023-08-13,ATL001,MAT050,1876
2023-08-14,CLV001,MAT001,5943
2023-08-14,CLV001,MAT002,9750
2023-08-14,CLV001,MAT003,1145
2023-08-14,CLV001,MAT004,7309
2023-08-14,CLV001,MAT005,14532
2023-08-14,CLV001,MAT006,3138
2023-08-14,CLV001,MAT007,14791
2023-08-14,CLV001,MAT008,10843
2023-08-14,CLV001,MAT009,9708
2023-08-14,CLV001,MAT010,17849
2023-08-14,CLV001,MAT011,11668
2023-08-14,CLV001,MAT012,3697
2023-08-14,CLV001,MAT013,3810
2023-08-14,CLV001,MAT014,24968
2023-08-14,CLV001,MAT015,1735
2023-08-14,CLV001,MAT016,11728
2023-08-14,CLV001,MAT017,18265
2023-08-14,CLV001,MAT018,18029
2023-08-14,CLV001,MAT019,5986
2023-08-14,CLV001,MAT020,5912
2023-08-14,CLV001,MAT021,6179
2023-08-14,CLV001,MAT022,2743
2023-08-14,CLV001,MAT023,8852
2023-08-14,CLV001,MAT024,7473
2023-08-14,CLV001,MAT025,13033
2023-08-14,CLV001,MAT026,14434
2023-08-14,CLV001,MAT027,4301
2023-08-14,CLV001,MAT028,10951
2023-08-14,CLV001,MAT029,13092
2023-08-14,CLV001,MAT030,10198
2023-08-14,CLV001,MAT031,2393
2023-08-14,CLV001,MAT032,11685
2023-08-14,CLV001,MAT033,186
2023-08-14,CLV001,MAT034,6610
2023-08-14,CLV001,MAT035,14272
2023-08-14,CLV001,MAT036,2113
2023-08-14,CLV001,MAT037,7537
2023-08-14,CLV001,MAT038,5180
2023-08-14,CLV001,MAT039,2614
2023-08-14,CLV001,MAT040,19500
2023-08-14,CLV001,MAT041,6617
2023-08-14,CLV001,MAT042,11714
2023-08-14,CLV001,MAT043,3501
2023-08-14,CLV001,MAT044,7567
2023-08-14,CLV001,MAT045,7017
2023-08-14,CLV001,MAT046,11433
2023-08-14,CLV001,MAT047,590
2023-08-14,CLV001,MAT048,11176
2023-08-14,CLV001,MAT049,5882
2023-08-14,CLV001,MAT050,16144
2023-08-14,ATL001,MAT001,6458
2023-08-14,ATL001,MAT002,6376
2023-08-14,ATL001,MAT003,18410
2023-08-14,ATL001,MAT004,12100
2023-08-14,ATL001,MAT005,10074
2023-08-14,ATL001,MAT006,239
2023-08-14,ATL001,MAT007,11720
2023-08-14,ATL001,MAT008,3260
2023-08-14,ATL001,MAT009,1382
2023-08-14,ATL001,MAT010,7847
2023-08-14,ATL001,MAT011,6132
2023-08-14,ATL001,MAT012,11658
2023-08-14,ATL001,MAT013,8494
2023-08-14,ATL001,MAT014,6330
2023-08-14,ATL001,MAT015,24793
2023-08-14,ATL001,MAT016,8621
2023-08-14,ATL001,MAT017,6070
2023-08-14,ATL001,MAT018,5564
2023-08-14,ATL001,MAT019,9160
2023-08-14,ATL001,MAT020,2292
2023-08-14,ATL001,MAT021,8013
2023-08-14,ATL001,MAT022,14888
2023-08-14,ATL001,MAT023,11632
2023-08-14,ATL001,MAT024,11327
2023-08-14,ATL001,MAT025,19433
2023-08-14,ATL001,MAT026,11680
2023-08-14,ATL001,MAT027,7797
2023-08-14,ATL001,MAT028,3673
2023-08-14,ATL001,MAT029,2280
2023-08-14,ATL001,MAT030,23954
2023-08-14,ATL001,MAT031,4192
2023-08-14,ATL001,MAT032,2020
2023-08-14,ATL001,MAT033,8201
2023-08-14,ATL001,MAT034,8281
2023-08-14,ATL001,MAT035,5018
2023-08-14,ATL001,MAT036,7320
2023-08-14,ATL001,MAT037,3642
2023-08-14,ATL001,MAT038,1937
2023-08-14,ATL001,MAT039,1932
2023-08-14,ATL001,MAT040,14882
2023-08-14,ATL001,MAT041,9442
2023-08-14,ATL001,MAT042,9711
2023-08-14,ATL001,MAT043,18178
2023-08-14,ATL001,MAT044,14475
2023-08-14,ATL001,MAT045,3243
2023-08-14,ATL001,MAT046,11214
2023-08-14,ATL001,MAT047,1359
2023-08-14,ATL001,MAT048,2626
2023-08-14,ATL001,MAT049,6598
2023-08-14,ATL001,MAT050,1769
2023-08-15,CLV001,MAT001,5902
2023-08-15,CLV001,MAT002,9642
2023-08-15,CLV001,MAT003,1020
2023-08-15,CLV001,MAT004,7217
2023-08-15,CLV001,MAT005,14407
2023-08-15,CLV001,MAT006,3074
2023-08-15,CLV001,MAT007,14746
2023-08-15,CLV001,MAT008,10751
2023-08-15,CLV001,MAT009,9577
2023-08-15,CLV001,MAT010,17745
2023-08-15,CLV001,MAT011,11551
2023-08-15,CLV001,MAT012,3603
2023-08-15,CLV001,MAT013,3759
2023-08-15,CLV001,MAT014,24863
2023-08-15,CLV001,MAT015,1699
2023-08-15,CLV001,MAT016,11683
2023-08-15,CLV001,MAT017,18124
2023-08-15,CLV001,MAT018,17880
2023-08-15,CLV001,MAT019,5933
2023-08-15,CLV001,MAT020,5862
2023-08-15,CLV001,MAT021,6048
2023-08-15,CLV001,MAT022,2625
2023-08-15,CLV001,MAT023,8754
2023-08-15,CLV001,MAT024,7347
2023-08-15,CLV001,MAT025,12892
2023-08-15,CLV001,MAT026,14282
2023-08-15,CLV001,MAT027,4135
2023-08-15,CLV001,MAT028,10888
2023-08-15,CLV001,MAT029,12953
2023-08-15,CLV001,MAT030,12464
2023-08-15,CLV001,MAT031,2241
2023-08-15,CLV001,MAT032,11539
2023-08-15,CLV001,MAT033,1630
2023-08-15,CLV001,MAT034,6551
2023-08-15,CLV001,MAT035,15700
2023-08-15,CLV001,MAT036,2057
2023-08-15,CLV001,MAT037,7361
2023-08-15,CLV001,MAT038,5027
2023-08-15,CLV001,MAT039,2518
2023-08-15,CLV001,MAT040,19403
2023-08-15,CLV001,MAT041,6472
2023-08-15,CLV001,MAT042,11575
2023-08-15,CLV001,MAT043,3313
2023-08-15,CLV001,MAT044,7488
2023-08-15,CLV001,MAT045,6938
2023-08-15,CLV001,MAT046,11378
2023-08-15,CLV001,MAT047,538
2023-08-15,CLV001,MAT048,11084
2023-08-15,CLV001,MAT049,5755
2023-08-15,CLV001,MAT050,16019
2023-08-15,ATL001,MAT001,6407
2023-08-15,ATL001,MAT002,6281
2023-08-15,ATL001,MAT003,18323
2023-08-15,ATL001,MAT004,12017
2023-08-15,ATL001,MAT005,10002
2023-08-15,ATL001,MAT006,180
2023-08-15,ATL001,MAT007,11658
2023-08-15,ATL001,MAT008,3218
2023-08-15,ATL001,MAT009,1315
2023-08-15,ATL001,MAT010,7733
2023-08-15,ATL001,MAT011,6065
2023-08-15,ATL001,MAT012,11549
2023-08-15,ATL001,MAT013,8436
2023-08-15,ATL001,MAT014,6215
2023-08-15,ATL001,MAT015,24755
2023-08-15,ATL001,MAT016,8526
2023-08-15,ATL001,MAT017,5996
2023-08-15,ATL001,MAT018,5523
2023-08-15,ATL001,MAT019,9084
2023-08-15,ATL001,MAT020,2242
2023-08-15,ATL001,MAT021,7913
2023-08-15,ATL001,MAT022,14786
2023-08-15,ATL001,MAT023,11456
2023-08-15,ATL001,MAT024,11271
2023-08-15,ATL001,MAT025,19397
2023-08-15,ATL001,MAT026,11535
2023-08-15,ATL001,MAT027,7758
2023-08-15,ATL001,MAT028,3619
2023-08-15,ATL001,MAT029,2158
2023-08-15,ATL001,MAT030,23878
2023-08-15,ATL001,MAT031,4067
2023-08-15,ATL001,MAT032,4516
2023-08-15,ATL001,MAT033,9497
2023-08-15,ATL001,MAT034,8190
2023-08-15,ATL001,MAT035,4854
2023-08-15,ATL001,MAT036,7213
2023-08-15,ATL001,MAT037,3582
2023-08-15,ATL001,MAT038,1897
2023-08-15,ATL001,MAT039,1863
2023-08-15,ATL001,MAT040,14815
2023-08-15,ATL001,MAT041,9357
2023-08-15,ATL001,MAT042,9643
2023-08-15,ATL001,MAT043,18039
2023-08-15,ATL001,MAT044,14379
2023-08-15,ATL001,MAT045,3188
2023-08-15,ATL001,MAT046,11069
2023-08-15,ATL001,MAT047,1205
2023-08-15,ATL001,MAT048,2561
2023-08-15,ATL001,MAT049,6532
2023-08-15,ATL001,MAT050,1698
2023-08-16,CLV001,MAT001,5849
2023-08-16,CLV001,MAT002,9474
2023-08-16,CLV001,MAT003,852
2023-08-16,CLV001,MAT004,7100
2023-08-16,CLV001,MAT005,14289
2023-08-16,CLV001,MAT006,2942
2023-08-16,CLV001,MAT007,14676
2023-08-16,CLV001,MAT008,10701
2023-08-16,CLV001,MAT009,9449
2023-08-16,CLV001,MAT010,17642
2023-08-16,CLV001,MAT011,11479
2023-08-16,CLV001,MAT012,3492
2023-08-16,CLV001,MAT013,3633
2023-08-16,CLV001,MAT014,24738
2023-08-16,CLV001,MAT015,1571
2023-08-16,CLV001,MAT016,11613
2023-08-16,CLV001,MAT017,18089
2023-08-16,CLV001,MAT018,17763
2023-08-16,CLV001,MAT019,5866
2023-08-16,CLV001,MAT020,5769
2023-08-16,CLV001,MAT021,5981
2023-08-16,CLV001,MAT022,2558
2023-08-16,CLV001,MAT023,8599
2023-08-16,CLV001,MAT024,7303
2023-08-16,CLV001,MAT025,12823
2023-08-16,CLV001,MAT026,14208
2023-08-16,CLV001,MAT027,4090
2023-08-16,CLV001,MAT028,10769
2023-08-16,CLV001,MAT029,12914
2023-08-16,CLV001,MAT030,14630
2023-08-16,CLV001,MAT031,2114
2023-08-16,CLV001,MAT032,11454
2023-08-16,CLV001,MAT033,4393
2023-08-16,CLV001,MAT034,9349
2023-08-16,CLV001,MAT035,17753
2023-08-16,CLV001,MAT036,1937
2023-08-16,CLV001,MAT037,7256
2023-08-16,CLV001,MAT038,4873
2023-08-16,CLV001,MAT039,2415
2023-08-16,CLV001,MAT040,19338
2023-08-16,CLV001,MAT041,6426
2023-08-16,CLV001,MAT042,11512
2023-08-16,CLV001,MAT043,3193
2023-08-16,CLV001,MAT044,7403
2023-08-16,CLV001,MAT045,6818
2023-08-16,CLV001,MAT046,11244
2023-08-16,CLV001,MAT047,504
2023-08-16,CLV001,MAT048,10999
2023-08-16,CLV001,MAT049,5617
2023-08-16,CLV001,MAT050,15852
2023-08-16,ATL001,MAT001,6277
2023-08-16,ATL001,MAT002,6159
2023-08-16,ATL001,MAT003,18221
2023-08-16,ATL001,MAT004,11944
2023-08-16,ATL001,MAT005,9899
2023-08-16,ATL001,MAT006,122
2023-08-16,ATL001,MAT007,11587
2023-08-16,ATL001,MAT008,3121
2023-08-16,ATL001,MAT009,1188
2023-08-16,ATL001,MAT010,7556
2023-08-16,ATL001,MAT011,6009
2023-08-16,ATL001,MAT012,12630
2023-08-16,ATL001,MAT013,8316
2023-08-16,ATL001,MAT014,6119
2023-08-16,ATL001,MAT015,24693
2023-08-16,ATL001,MAT016,8415
2023-08-16,ATL001,MAT017,5875
2023-08-16,ATL001,MAT018,5440
2023-08-16,ATL001,MAT019,9024
2023-08-16,ATL001,MAT020,2197
2023-08-16,ATL001,MAT021,7845
2023-08-16,ATL001,MAT022,14726
2023-08-16,ATL001,MAT023,11348
2023-08-16,ATL001,MAT024,11195
2023-08-16,ATL001,MAT025,19312
2023-08-16,ATL001,MAT026,11374
2023-08-16,ATL001,MAT027,7649
2023-08-16,ATL001,MAT028,3502
2023-08-16,ATL001,MAT029,2006
2023-08-16,ATL001,MAT030,23731
2023-08-16,ATL001,MAT031,3962
2023-08-16,ATL001,MAT032,6923
2023-08-16,ATL001,MAT033,11123
2023-08-16,ATL001,MAT034,8089
2023-08-16,ATL001,MAT035,4734
2023-08-16,ATL001,MAT036,7086
2023-08-16,ATL001,MAT037,3474
2023-08-16,ATL001,MAT038,1756
2023-08-16,ATL001,MAT039,1768
2023-08-16,ATL001,MAT040,14701
2023-08-16,ATL001,MAT041,9229
2023-08-16,ATL001,MAT042,9552
2023-08-16,ATL001,MAT043,17979
2023-08-16,ATL001,MAT044,14271
2023-08-16,ATL001,MAT045,3048
2023-08-16,ATL001,MAT046,10931
2023-08-16,ATL001,MAT047,1162
2023-08-16,ATL001,MAT048,2421
2023-08-16,ATL001,MAT049,6450
2023-08-16,ATL001,MAT050,1566
2023-08-17,CLV001,MAT001,5753
2023-08-17,CLV001,MAT002,9404
2023-08-17,CLV001,MAT003,739
2023-08-17,CLV001,MAT004,7014
2023-08-17,CLV001,MAT005,14144
2023-08-17,CLV001,MAT006,2822
2023-08-17,CLV001,MAT007,14629
2023-08-17,CLV001,MAT008,10574
2023-08-17,CLV001,MAT009,9345
2023-08-17,CLV001,MAT010,17542
2023-08-17,CLV001,MAT011,11391
2023-08-17,CLV001,MAT012,3395
2023-08-17,CLV001,MAT013,3551
2023-08-17,CLV001,MAT014,24671
2023-08-17,CLV001,MAT015,1496
2023-08-17,CLV001,MAT016,11534
2023-08-17,CLV001,MAT017,17992
2023-08-17,CLV001,MAT018,17618
2023-08-17,CLV001,MAT019,5761
2023-08-17,CLV001,MAT020,5722
2023-08-17,CLV001,MAT021,5812
2023-08-17,CLV001,MAT022,2499
2023-08-17,CLV001,MAT023,8522
2023-08-17,CLV001,MAT024,7175
2023-08-17,CLV001,MAT025,12707
2023-08-17,CLV001,MAT026,14143
2023-08-17,CLV001,MAT027,4026
2023-08-17,CLV001,MAT028,10631
2023-08-17,CLV001,MAT029,12822
2023-08-17,CLV001,MAT030,14467
2023-08-17,CLV001,MAT031,2065
2023-08-17,CLV001,MAT032,11395
2023-08-17,CLV001,MAT033,6803
2023-08-17,CLV001,MAT034,10903
2023-08-17,CLV001,MAT035,17666
2023-08-17,CLV001,MAT036,1890
2023-08-17,CLV001,MAT037,7132
2023-08-17,CLV001,MAT038,4792
2023-08-17,CLV001,MAT039,2336
2023-08-17,CLV001,MAT040,19247
2023-08-17,CLV001,MAT041,6308
2023-08-17,CLV001,MAT042,11414
2023-08-17,CLV001,MAT043,3079
2023-08-17,CLV001,MAT044,7318
2023-08-17,CLV001,MAT045,6687
2023-08-17,CLV001,MAT046,11140
